UF;Sexo;Idade;Cor;Anos de Estudo;Renda;Altura
Minas Gerais;Mulher;58;Parda;16;1800;1.67850657
Minas Gerais;Homem;49;Branca;16;10000;1.747161931
Minas Gerais;Homem;44;Parda;10;2000;1.609318169
Minas Gerais;Homem;54;Branca;16;3500;1.693889742
Minas Gerais;Homem;52;Branca;12;1500;1.645747169
Minas Gerais;Homem;29;Branca;16;12000;1.85024465
Minas Gerais;Homem;58;Branca;16;16000;1.787305563
Minas Gerais;Mulher;57;Parda;16;3500;1.68118186
Minas Gerais;Homem;62;Parda;12;1200;1.695778367
Minas Gerais;Homem;56;Branca;12;5000;1.607501072
Minas Gerais;Homem;54;Branca;16;2000;1.734379657
Minas Gerais;Homem;72;Branca;9;10000;1.703831942
Minas Gerais;Homem;35;Branca;16;8000;1.657111123
Minas Gerais;Homem;40;Branca;16;17000;1.658895778
Minas Gerais;Homem;42;Parda;16;10000;1.733213968
Minas Gerais;Mulher;40;Branca;16;2000;1.7292199
Minas Gerais;Homem;57;Parda;16;7000;1.611972934
Minas Gerais;Homem;55;Parda;11;5000;1.601512427
Minas Gerais;Homem;63;Parda;12;5000;1.756934211
Minas Gerais;Homem;44;Branca;16;10000;1.746278078
Minas Gerais;Mulher;38;Branca;16;2500;1.665780291
Minas Gerais;Mulher;46;Parda;16;1840;1.573443318
Minas Gerais;Homem;30;Branca;14;4000;1.635059279
Minas Gerais;Mulher;51;Branca;14;3000;1.60980214
Minas Gerais;Homem;34;Parda;16;5500;1.696074592
Minas Gerais;Mulher;72;Branca;12;0;1.639301296
Minas Gerais;Homem;52;Branca;9;3000;1.613559088
Minas Gerais;Mulher;29;Parda;9;800;1.672414835
Minas Gerais;Mulher;49;Parda;12;2000;1.663050498
Minas Gerais;Homem;48;Branca;5;2200;1.703551344
Minas Gerais;Homem;65;Branca;15;3500;1.727553699
Minas Gerais;Homem;33;Preta;6;900;1.732880368
Minas Gerais;Mulher;30;Parda;12;400;1.631792612
Minas Gerais;Homem;38;Parda;12;1500;1.628419035
Minas Gerais;Mulher;37;Preta;12;0;1.562978908
Minas Gerais;Mulher;32;Parda;12;1400;1.679560869
Minas Gerais;Homem;52;Parda;12;2400;1.790963155
Minas Gerais;Homem;53;Branca;12;2000;1.746449984
Minas Gerais;Homem;64;Parda;12;3000;1.62943317
Minas Gerais;Homem;59;Branca;16;1850;1.610454575
Minas Gerais;Homem;53;Branca;16;15000;1.735249208
Minas Gerais;Homem;31;Parda;16;5500;1.779569385
Minas Gerais;Mulher;48;Branca;16;4000;1.530041094
Minas Gerais;Mulher;54;Parda;16;3750;1.701016728
Minas Gerais;Homem;55;Branca;13;1800;1.632065413
Minas Gerais;Homem;48;Branca;5;985;1.661030048
Minas Gerais;Mulher;26;Parda;17;2000;1.680755461
Minas Gerais;Mulher;50;Parda;1;912;1.701523439
Minas Gerais;Homem;43;Parda;12;540;1.646312754
Minas Gerais;Mulher;55;Parda;9;1500;1.705726102
Minas Gerais;Homem;47;Parda;16;1200;1.727670089
Minas Gerais;Mulher;37;Parda;1;250;1.740563418
Minas Gerais;Mulher;58;Branca;4;1200;1.696815448
Minas Gerais;Homem;41;Branca;12;1100;1.716648963
Minas Gerais;Mulher;52;Preta;11;900;1.708911463
Minas Gerais;Homem;34;Parda;12;1500;1.762959374
Minas Gerais;Homem;49;Parda;16;12000;1.639336129
Minas Gerais;Homem;64;Parda;6;0;1.79151409
Minas Gerais;Mulher;27;Branca;9;1000;1.641624242
Minas Gerais;Homem;35;Parda;5;3000;1.733563658
Minas Gerais;Homem;41;Parda;12;1800;1.676868385
Minas Gerais;Homem;42;Parda;11;1800;1.679439393
Minas Gerais;Mulher;59;Parda;11;1080;1.690451698
Minas Gerais;Mulher;47;Parda;12;1100;1.710595194
Minas Gerais;Homem;58;Indígena;12;10000;1.587621871
Minas Gerais;Homem;25;Preta;12;2000;1.81696124
Minas Gerais;Homem;24;Branca;9;2000;1.609860301
Minas Gerais;Homem;43;Preta;8;1500;1.731044978
Minas Gerais;Homem;54;Branca;12;3500;1.659199383
Minas Gerais;Homem;64;Branca;16;8000;1.731338767
Minas Gerais;Homem;70;Parda;5;1500;1.605012579
Minas Gerais;Mulher;35;Branca;16;12000;1.660867509
Minas Gerais;Mulher;29;Branca;16;4000;1.618746763
Minas Gerais;Mulher;43;Branca;16;8000;1.680390729
Minas Gerais;Homem;37;Branca;12;4000;1.495197306
Minas Gerais;Homem;52;Branca;12;7200;1.667880814
Minas Gerais;Homem;36;Branca;16;3200;1.701015886
Minas Gerais;Mulher;46;Branca;12;900;1.553552434
Minas Gerais;Homem;64;Parda;1;1400;1.418316517
Minas Gerais;Mulher;34;Parda;12;900;1.706092524
Minas Gerais;Mulher;47;Branca;12;2000;1.721986265
Minas Gerais;Homem;52;Parda;9;800;1.578863372
Minas Gerais;Homem;54;Preta;14;4000;1.652726453
Minas Gerais;Mulher;30;Parda;9;900;1.821174849
Minas Gerais;Homem;39;Branca;12;2500;1.898404421
Minas Gerais;Mulher;74;Parda;3;0;1.688481438
Minas Gerais;Homem;29;Branca;9;1300;1.722075974
Minas Gerais;Mulher;25;Parda;10;900;1.653079015
Minas Gerais;Mulher;38;Preta;12;1500;1.697358682
Minas Gerais;Mulher;55;Preta;12;1088;1.794319504
Minas Gerais;Mulher;36;Parda;12;980;1.722726538
Minas Gerais;Homem;45;Parda;6;1800;1.738158961
Minas Gerais;Homem;34;Branca;5;1800;1.725294088
Minas Gerais;Homem;30;Parda;12;788;1.646210444
Minas Gerais;Homem;33;Parda;6;1200;1.738814984
Minas Gerais;Mulher;36;Preta;12;800;1.713794628
Minas Gerais;Mulher;22;Parda;12;1800;1.614068049
Minas Gerais;Mulher;37;Parda;12;1600;1.870629799
Minas Gerais;Mulher;27;Preta;12;1300;1.719519669
Minas Gerais;Mulher;33;Parda;9;1600;1.677386332
Minas Gerais;Mulher;36;Parda;7;1300;1.757376308
Minas Gerais;Mulher;35;Parda;12;1500;1.700940979
Minas Gerais;Mulher;41;Preta;12;2100;1.630851714
Minas Gerais;Mulher;34;Preta;15;1300;1.73238902
Minas Gerais;Homem;60;Branca;1;800;1.617492095
Minas Gerais;Homem;36;Preta;12;1500;1.686711274
Minas Gerais;Homem;29;Preta;12;900;1.626620653
Minas Gerais;Mulher;59;Parda;4;280;1.679178513
Minas Gerais;Homem;46;Parda;6;788;1.58862665
Minas Gerais;Mulher;57;Parda;9;1400;1.728481754
Minas Gerais;Homem;46;Parda;16;4000;1.635582754
Minas Gerais;Mulher;34;Parda;9;750;1.652383996
Minas Gerais;Mulher;43;Preta;7;1000;1.596338768
Minas Gerais;Homem;23;Parda;9;1300;1.727231802
Minas Gerais;Homem;53;Parda;9;788;1.497132041
Minas Gerais;Homem;58;Parda;9;2000;1.827613665
Minas Gerais;Mulher;56;Parda;12;1300;1.809598068
Minas Gerais;Mulher;40;Parda;9;1200;1.61733508
Minas Gerais;Mulher;51;Parda;5;788;1.636379295
Minas Gerais;Homem;55;Parda;9;5500;1.727239278
Minas Gerais;Homem;43;Preta;6;1200;1.64977353
Minas Gerais;Homem;61;Parda;5;1900;1.66618986
Minas Gerais;Homem;34;Parda;12;3300;1.654654264
Minas Gerais;Mulher;50;Parda;12;1000;1.531067899
Minas Gerais;Homem;26;Parda;8;2000;1.700949309
Minas Gerais;Homem;32;Parda;12;800;1.635124255
Minas Gerais;Mulher;43;Branca;12;1300;1.532442064
Minas Gerais;Mulher;51;Branca;16;3000;1.722122853
Minas Gerais;Mulher;80;Parda;8;1000;1.68673839
Minas Gerais;Homem;37;Branca;14;2000;1.694483482
Minas Gerais;Homem;33;Branca;12;900;1.624698287
Minas Gerais;Homem;33;Preta;11;3000;1.829796929
Minas Gerais;Mulher;54;Branca;7;600;1.696573279
Minas Gerais;Homem;38;Branca;9;2500;1.738760041
Minas Gerais;Homem;47;Branca;12;1200;1.624123483
Minas Gerais;Homem;52;Preta;11;9800;1.627401945
Minas Gerais;Homem;27;Parda;6;2000;1.660199366
Minas Gerais;Mulher;49;Branca;12;500;1.687317584
Minas Gerais;Homem;56;Branca;12;2000;1.571009179
Minas Gerais;Homem;31;Parda;12;1200;1.692937923
Minas Gerais;Homem;49;Preta;16;1200;1.729068464
Minas Gerais;Homem;75;Preta;16;3700;1.743027075
Minas Gerais;Mulher;55;Branca;12;820;1.814581248
Minas Gerais;Homem;54;Parda;12;1350;1.699473608
Minas Gerais;Mulher;51;Branca;3;2500;1.700619377
Minas Gerais;Homem;54;Parda;12;4600;1.748441566
Minas Gerais;Homem;34;Parda;12;788;1.733612988
Minas Gerais;Homem;88;Branca;15;9000;1.669538132
Minas Gerais;Homem;45;Preta;15;2000;1.735642927
Minas Gerais;Homem;57;Parda;2;1100;1.667007646
Minas Gerais;Homem;59;Parda;12;1200;1.878043355
Minas Gerais;Homem;24;Branca;13;1200;1.684381631
Minas Gerais;Homem;26;Parda;16;3500;1.766425358
Minas Gerais;Homem;61;Parda;16;5000;1.619162976
Minas Gerais;Mulher;66;Branca;16;1800;1.70559219
Minas Gerais;Homem;37;Parda;14;3000;1.752482662
Minas Gerais;Homem;37;Branca;16;4500;1.724110736
Minas Gerais;Homem;35;Parda;13;4000;1.724353423
Minas Gerais;Homem;50;Branca;12;2500;1.739940599
Minas Gerais;Homem;47;Branca;16;4000;1.672983267
Minas Gerais;Homem;39;Preta;15;3300;1.683672857
Minas Gerais;Mulher;63;Parda;9;1500;1.702161298
Minas Gerais;Homem;77;Preta;3;850;1.721464662
Minas Gerais;Mulher;44;Branca;16;2500;1.756924263
Minas Gerais;Mulher;74;Parda;1;1200;1.774164867
Minas Gerais;Homem;46;Parda;16;7500;1.689992919
Minas Gerais;Homem;44;Branca;15;2400;1.749655279
Minas Gerais;Mulher;54;Parda;15;2200;1.672501068
Minas Gerais;Homem;60;Parda;12;2000;1.659807518
Minas Gerais;Mulher;27;Branca;16;3100;1.620875247
Minas Gerais;Homem;25;Parda;16;3000;1.738835809
Minas Gerais;Homem;50;Branca;13;8000;1.55480216
Minas Gerais;Mulher;66;Branca;5;200;1.795174126
Minas Gerais;Homem;54;Branca;12;1200;1.652757959
Minas Gerais;Mulher;61;Parda;11;160;1.69392803
Minas Gerais;Mulher;39;Parda;12;1100;1.827993486
Minas Gerais;Homem;47;Parda;1;4000;1.621778786
Minas Gerais;Homem;56;Parda;6;2000;1.753354388
Minas Gerais;Homem;61;Branca;6;4500;1.530143345
Minas Gerais;Homem;24;Branca;16;3900;1.652211993
Minas Gerais;Mulher;24;Parda;16;4200;1.713247773
Minas Gerais;Homem;42;Parda;10;1200;1.622872921
Minas Gerais;Mulher;26;Preta;14;1505;1.766382727
Minas Gerais;Mulher;49;Branca;9;1500;1.710711556
Minas Gerais;Mulher;50;Parda;16;1000;1.778826196
Minas Gerais;Homem;45;Branca;16;7000;1.667741738
Minas Gerais;Homem;40;Branca;12;1000;1.574897952
Minas Gerais;Mulher;50;Parda;6;1000;1.711862404
Minas Gerais;Homem;49;Branca;9;2000;1.661032053
Minas Gerais;Homem;27;Parda;16;1000;1.705434852
Minas Gerais;Homem;55;Preta;9;1000;1.581183008
Minas Gerais;Homem;32;Branca;12;1400;1.701398674
Minas Gerais;Mulher;45;Parda;12;880;1.624196525
Minas Gerais;Mulher;60;Parda;9;788;1.732820132
Minas Gerais;Homem;38;Preta;5;1500;1.666635705
Minas Gerais;Mulher;40;Branca;12;3000;1.740260064
Minas Gerais;Mulher;49;Parda;8;900;1.801354722
Minas Gerais;Mulher;31;Parda;12;2000;1.721746861
Minas Gerais;Homem;35;Branca;12;2000;1.69814105
Minas Gerais;Homem;59;Preta;12;1500;1.712802034
Minas Gerais;Mulher;73;Preta;3;700;1.776257842
Minas Gerais;Homem;47;Parda;16;5000;1.560064847
Minas Gerais;Mulher;56;Preta;9;500;1.61377173
Minas Gerais;Homem;37;Parda;7;900;1.759831428
Minas Gerais;Mulher;64;Branca;16;788;1.651594753
Minas Gerais;Homem;60;Preta;3;1200;1.71486111
Minas Gerais;Homem;41;Parda;5;1000;1.853090441
Minas Gerais;Mulher;42;Parda;4;320;1.683228709
Minas Gerais;Homem;44;Parda;12;1200;1.628247796
Minas Gerais;Homem;63;Branca;2;150;1.478273958
Minas Gerais;Homem;49;Branca;7;1400;1.673972884
Minas Gerais;Mulher;55;Parda;3;300;1.746476808
Minas Gerais;Homem;44;Branca;11;1200;1.605982918
Minas Gerais;Homem;51;Parda;3;1500;1.716630366
Minas Gerais;Homem;41;Preta;6;2000;1.60822052
Minas Gerais;Mulher;46;Preta;5;788;1.725426161
Minas Gerais;Homem;48;Preta;12;700;1.552852299
Minas Gerais;Homem;62;Parda;16;1200;1.73085392
Minas Gerais;Mulher;39;Parda;5;788;1.723096692
Minas Gerais;Homem;65;Branca;4;500;1.767726687
Minas Gerais;Mulher;49;Parda;11;70;1.683476003
Minas Gerais;Mulher;40;Branca;9;1300;1.642304971
Minas Gerais;Homem;40;Parda;11;1500;1.783159115
Minas Gerais;Mulher;29;Parda;16;9000;1.674996347
Minas Gerais;Homem;35;Branca;16;7880;1.849842547
Minas Gerais;Homem;21;Branca;14;2000;1.717067768
Minas Gerais;Homem;36;Branca;15;12500;1.687929012
Minas Gerais;Homem;60;Branca;16;25000;1.663516576
Minas Gerais;Mulher;37;Parda;16;9000;1.725635379
Minas Gerais;Homem;37;Branca;16;4500;1.809959838
Minas Gerais;Mulher;42;Branca;16;8150;1.528348338
Minas Gerais;Homem;47;Branca;16;3500;1.810110323
Minas Gerais;Homem;32;Branca;16;4000;1.938011484
Minas Gerais;Mulher;38;Branca;16;15000;1.733102082
Minas Gerais;Mulher;40;Branca;16;12000;1.680822646
Minas Gerais;Homem;36;Branca;16;3500;1.636713832
Minas Gerais;Mulher;31;Parda;12;788;1.742467401
Minas Gerais;Homem;36;Parda;1;1200;1.653825387
Minas Gerais;Homem;55;Preta;12;800;1.735569618
Minas Gerais;Mulher;63;Branca;1;1200;1.604401348
Minas Gerais;Mulher;33;Branca;12;1400;1.603996026
Minas Gerais;Mulher;40;Preta;1;150;1.626953984
Minas Gerais;Homem;37;Parda;12;1800;1.715683162
Minas Gerais;Homem;29;Preta;5;800;1.633021235
Minas Gerais;Homem;29;Branca;12;1830;1.712249064
Minas Gerais;Homem;60;Preta;1;1000;1.522119114
Minas Gerais;Mulher;46;Branca;1;1000;1.811210716
Minas Gerais;Homem;56;Parda;5;1800;1.728021745
Minas Gerais;Homem;49;Parda;9;1000;1.694107981
Minas Gerais;Homem;45;Branca;16;10000;1.678552263
Minas Gerais;Mulher;48;Branca;16;10000;1.693681685
Minas Gerais;Homem;43;Branca;16;5000;1.6674621
Minas Gerais;Homem;24;Branca;16;2170;1.645171544
Minas Gerais;Mulher;27;Branca;16;3000;1.633551694
Minas Gerais;Mulher;28;Branca;6;900;1.547834063
Minas Gerais;Homem;50;Parda;16;8000;1.763567403
Minas Gerais;Mulher;50;Branca;16;5000;1.780808933
Minas Gerais;Mulher;44;Branca;16;30000;1.752885206
Minas Gerais;Mulher;73;Branca;13;0;1.667473021
Minas Gerais;Homem;59;Branca;16;9000;1.733597137
Minas Gerais;Mulher;53;Branca;16;5000;1.615533389
Minas Gerais;Mulher;45;Branca;16;5000;1.667909642
Minas Gerais;Homem;27;Parda;16;5000;1.719583045
Minas Gerais;Homem;51;Branca;16;6000;1.802652914
Minas Gerais;Homem;41;Branca;16;4000;1.658861771
Minas Gerais;Mulher;63;Branca;7;1000;1.703522316
Minas Gerais;Mulher;45;Parda;16;2000;1.73437935
Minas Gerais;Homem;33;Branca;16;3000;1.706488941
Minas Gerais;Homem;49;Branca;16;5000;1.800573648
Minas Gerais;Mulher;24;Branca;12;1500;1.570945316
Minas Gerais;Homem;57;Parda;16;4000;1.585033572
Minas Gerais;Mulher;31;Branca;15;900;1.817547247
Minas Gerais;Homem;60;Branca;16;2100;1.725576901
Minas Gerais;Mulher;50;Parda;16;3000;1.541416138
Minas Gerais;Homem;43;Branca;16;2100;1.751085923
Minas Gerais;Mulher;60;Branca;9;900;1.686309368
Minas Gerais;Homem;65;Branca;9;900;1.715747511
Minas Gerais;Homem;41;Parda;8;1077;1.671301289
Minas Gerais;Homem;44;Parda;16;7000;1.683869602
Minas Gerais;Homem;73;Parda;9;1700;1.735976686
Minas Gerais;Mulher;78;Branca;16;2000;1.650837448
Minas Gerais;Homem;37;Parda;16;7000;1.866323222
Minas Gerais;Homem;39;Parda;14;8000;1.703543442
Minas Gerais;Mulher;51;Branca;4;150;1.763929398
Minas Gerais;Homem;30;Parda;15;4000;1.640687683
Minas Gerais;Homem;59;Parda;12;1500;1.687060836
Minas Gerais;Homem;23;Branca;12;1200;1.740688234
Minas Gerais;Homem;52;Branca;12;6000;1.665782301
Minas Gerais;Homem;52;Branca;12;3000;1.603877642
Minas Gerais;Homem;42;Branca;12;2500;1.812776457
Minas Gerais;Mulher;45;Parda;16;22000;1.616297687
Minas Gerais;Homem;35;Parda;16;15000;1.744188889
Minas Gerais;Homem;37;Branca;16;7000;1.659471535
Minas Gerais;Mulher;66;Parda;7;2500;1.643003757
Minas Gerais;Homem;58;Branca;16;10000;1.710269291
Minas Gerais;Homem;48;Parda;16;12000;1.714626833
Minas Gerais;Homem;59;Parda;16;28000;1.676058753
Minas Gerais;Homem;32;Parda;16;10000;1.6235685
Minas Gerais;Homem;55;Branca;16;10000;1.592579116
Minas Gerais;Homem;49;Branca;16;10500;1.71382863
Minas Gerais;Homem;72;Branca;9;750;1.621387131
Minas Gerais;Homem;32;Branca;13;4000;1.638077003
Minas Gerais;Homem;60;Branca;15;3000;1.855970023
Minas Gerais;Homem;51;Branca;16;10000;1.744118633
Minas Gerais;Homem;27;Parda;12;1000;1.639120235
Minas Gerais;Mulher;35;Preta;12;788;1.833490459
Minas Gerais;Homem;51;Parda;6;1200;1.795916752
Minas Gerais;Mulher;40;Preta;5;900;1.622657307
Minas Gerais;Mulher;35;Preta;2;788;1.734330711
Minas Gerais;Mulher;48;Parda;14;889;1.606258859
Minas Gerais;Mulher;48;Parda;6;870;1.601148391
Minas Gerais;Homem;30;Parda;9;895;1.574139807
Minas Gerais;Mulher;38;Parda;9;788;1.602345592
Minas Gerais;Homem;32;Parda;11;1500;1.681537979
Minas Gerais;Homem;61;Parda;2;788;1.646870849
Minas Gerais;Mulher;60;Parda;12;1100;1.84249593
Minas Gerais;Mulher;57;Branca;15;6500;1.778824707
Minas Gerais;Mulher;34;Branca;16;3500;1.748565334
Minas Gerais;Homem;30;Branca;16;5000;1.681539029
Minas Gerais;Homem;45;Branca;16;3500;1.808109816
Minas Gerais;Mulher;47;Parda;16;2300;1.873773885
Minas Gerais;Mulher;55;Branca;16;3000;1.654246771
Minas Gerais;Homem;42;Branca;16;8000;1.893144867
Minas Gerais;Mulher;44;Branca;16;3500;1.620029377
Minas Gerais;Homem;64;Branca;16;2300;1.672648777
Minas Gerais;Homem;64;Branca;12;1200;1.696083535
Minas Gerais;Homem;37;Branca;16;7000;1.743708184
Minas Gerais;Homem;50;Branca;12;3000;1.674573733
Minas Gerais;Homem;43;Branca;16;16000;1.525798802
Minas Gerais;Homem;42;Branca;16;4000;1.735269076
Minas Gerais;Mulher;59;Branca;16;3000;1.745217818
Minas Gerais;Mulher;35;Branca;16;8000;1.663807644
Minas Gerais;Mulher;44;Parda;10;1200;1.668240467
Minas Gerais;Homem;57;Branca;13;3500;1.641881563
Minas Gerais;Mulher;39;Branca;16;8000;1.639555603
Minas Gerais;Homem;31;Branca;16;5000;1.593066254
Minas Gerais;Homem;47;Branca;16;3000;1.659112399
Minas Gerais;Mulher;65;Branca;8;1000;1.565293386
Minas Gerais;Mulher;59;Branca;13;4300;1.73405732
Minas Gerais;Homem;34;Branca;16;2000;1.52660889
Minas Gerais;Homem;56;Branca;12;1500;1.716415006
Minas Gerais;Mulher;42;Branca;16;6000;1.848390248
Minas Gerais;Mulher;31;Branca;16;1500;1.77993778
Minas Gerais;Homem;38;Branca;16;7880;1.687861571
Minas Gerais;Mulher;50;Branca;16;15000;1.740188006
Minas Gerais;Mulher;59;Parda;16;1580;1.697618099
Minas Gerais;Mulher;37;Parda;12;1800;1.772555165
Minas Gerais;Homem;60;Branca;16;4000;1.682587009
Minas Gerais;Mulher;32;Branca;16;1200;1.664383162
Minas Gerais;Mulher;43;Branca;16;4000;1.525903075
Minas Gerais;Mulher;52;Parda;12;1200;1.574696143
Minas Gerais;Homem;50;Branca;16;2000;1.745609625
Minas Gerais;Homem;57;Parda;12;5000;1.660589054
Minas Gerais;Mulher;36;Branca;16;2200;1.699449112
Minas Gerais;Homem;50;Branca;16;10000;1.634879363
Minas Gerais;Mulher;42;Branca;16;15000;1.689914638
Minas Gerais;Homem;50;Branca;12;18000;1.686692567
Minas Gerais;Mulher;50;Branca;16;4900;1.716302334
Minas Gerais;Homem;35;Branca;16;10000;1.67461891
Minas Gerais;Homem;47;Branca;12;6000;1.827850132
Minas Gerais;Homem;58;Branca;16;17000;1.855612314
Minas Gerais;Homem;48;Branca;13;3500;1.623527531
Minas Gerais;Mulher;59;Branca;14;15000;1.54140524
Minas Gerais;Homem;36;Parda;16;4000;1.723019743
Minas Gerais;Homem;34;Branca;14;4500;1.534481274
Minas Gerais;Mulher;43;Branca;16;3000;1.747520866
Minas Gerais;Homem;43;Parda;16;8900;1.741564183
Minas Gerais;Homem;41;Branca;16;6000;1.568711497
Minas Gerais;Homem;37;Parda;12;4700;1.596432476
Minas Gerais;Homem;55;Preta;12;8000;1.643315665
Minas Gerais;Homem;36;Branca;16;3000;1.789450066
Minas Gerais;Mulher;50;Branca;16;3000;1.609051001
Minas Gerais;Homem;26;Parda;15;1500;1.651211146
Minas Gerais;Mulher;43;Parda;9;3000;1.647590308
Minas Gerais;Mulher;51;Branca;9;1500;1.659521185
Minas Gerais;Homem;42;Parda;12;5000;1.65851395
Minas Gerais;Homem;51;Parda;3;800;1.758305827
Minas Gerais;Mulher;57;Parda;5;600;1.684008825
Minas Gerais;Mulher;43;Branca;12;1300;1.502189393
Minas Gerais;Homem;55;Branca;12;2500;1.818767008
Minas Gerais;Homem;38;Preta;12;1200;1.737656381
Minas Gerais;Homem;45;Branca;14;2000;1.65152364
Minas Gerais;Homem;35;Parda;16;3300;1.70885861
Minas Gerais;Homem;61;Parda;16;8000;1.770944447
Minas Gerais;Homem;25;Preta;10;1200;1.820018887
Minas Gerais;Homem;43;Parda;12;2365;1.738810809
Minas Gerais;Mulher;55;Branca;12;3350;1.616592321
Minas Gerais;Homem;52;Preta;5;750;1.864666234
Minas Gerais;Homem;58;Parda;12;3000;1.597128764
Minas Gerais;Homem;57;Branca;16;2000;1.729207361
Minas Gerais;Homem;33;Branca;16;10000;1.447790045
Minas Gerais;Mulher;43;Parda;16;3000;1.778973382
Minas Gerais;Homem;52;Parda;16;8000;1.638846258
Minas Gerais;Mulher;39;Parda;9;500;1.687147504
Minas Gerais;Mulher;36;Parda;8;788;1.577797543
Minas Gerais;Homem;36;Branca;14;3920;1.713841946
Minas Gerais;Homem;44;Parda;16;8000;1.8175611
Minas Gerais;Homem;57;Branca;9;2000;1.562343143
Minas Gerais;Mulher;57;Parda;9;788;1.693146557
Minas Gerais;Homem;47;Parda;15;2400;1.474733845
Minas Gerais;Homem;52;Parda;14;3000;1.769731133
Minas Gerais;Homem;71;Branca;16;10000;1.788885188
Minas Gerais;Homem;34;Preta;16;11000;1.644534022
Minas Gerais;Mulher;39;Preta;12;788;1.819556075
Minas Gerais;Homem;27;Parda;16;7100;1.642108319
Minas Gerais;Homem;44;Branca;16;3800;1.706995489
Minas Gerais;Homem;36;Branca;16;5500;1.727889464
Minas Gerais;Homem;34;Parda;16;3000;1.647601646
Minas Gerais;Homem;31;Preta;16;5000;1.542242956
Minas Gerais;Homem;39;Branca;16;3000;1.677506401
Minas Gerais;Homem;39;Branca;12;2200;1.662167164
Minas Gerais;Homem;58;Branca;16;12000;1.875282312
Minas Gerais;Homem;43;Branca;13;5000;1.496994029
Minas Gerais;Homem;23;Parda;15;1400;1.760642861
Minas Gerais;Homem;28;Parda;16;2500;1.786294982
Minas Gerais;Homem;25;Branca;16;3000;1.679840597
Minas Gerais;Mulher;57;Branca;12;788;1.596780829
Minas Gerais;Mulher;32;Branca;6;200;1.757633919
Minas Gerais;Mulher;45;Parda;6;840;1.827203728
Minas Gerais;Mulher;64;Parda;9;600;1.606407203
Minas Gerais;Homem;39;Branca;12;1650;1.710558015
Minas Gerais;Mulher;22;Parda;9;880;1.781468273
Minas Gerais;Homem;57;Branca;4;1500;1.563887982
Minas Gerais;Mulher;41;Branca;7;1500;1.74521812
Minas Gerais;Mulher;45;Preta;10;800;1.611992377
Minas Gerais;Homem;25;Branca;12;918;1.667968541
Minas Gerais;Mulher;29;Preta;12;788;1.712342032
Minas Gerais;Homem;20;Preta;10;1500;1.832455009
Minas Gerais;Homem;33;Parda;4;2000;1.775110501
Minas Gerais;Homem;42;Parda;6;2000;1.733550891
Minas Gerais;Homem;38;Parda;12;3200;1.744034164
Minas Gerais;Mulher;56;Parda;1;788;1.765897438
Minas Gerais;Homem;38;Branca;1;1800;1.756723554
Minas Gerais;Homem;34;Branca;12;2000;1.737687174
Minas Gerais;Homem;40;Parda;16;4900;1.746656435
Minas Gerais;Homem;45;Parda;12;1400;1.580385419
Minas Gerais;Homem;27;Parda;6;1000;1.724417812
Minas Gerais;Homem;30;Parda;11;2200;1.760444057
Minas Gerais;Homem;32;Parda;13;3000;1.725646009
Minas Gerais;Homem;37;Preta;12;2200;1.540995295
Minas Gerais;Homem;53;Parda;7;1600;1.601557179
Minas Gerais;Homem;25;Parda;13;2500;1.701453255
Minas Gerais;Mulher;37;Parda;1;788;1.68166703
Minas Gerais;Homem;41;Branca;12;2000;1.791203882
Minas Gerais;Homem;43;Parda;9;1500;1.814932468
Minas Gerais;Homem;42;Parda;16;6000;1.61309637
Minas Gerais;Mulher;60;Preta;9;1576;1.53752414
Minas Gerais;Homem;45;Branca;9;1200;1.700973021
Minas Gerais;Homem;41;Parda;10;6000;1.806544237
Minas Gerais;Homem;65;Parda;5;7000;1.591353516
Minas Gerais;Mulher;44;Branca;16;1500;1.687228508
Minas Gerais;Homem;67;Branca;7;8000;1.753841661
Minas Gerais;Homem;54;Branca;12;4000;1.635684643
Minas Gerais;Mulher;47;Branca;12;1900;1.582072265
Minas Gerais;Homem;36;Branca;1;1500;1.74314598
Minas Gerais;Homem;50;Branca;12;2000;1.679701126
Minas Gerais;Homem;53;Branca;4;5000;1.786355557
Minas Gerais;Homem;43;Branca;16;1600;1.695653771
Minas Gerais;Mulher;32;Branca;12;1787;1.725116571
Minas Gerais;Homem;37;Branca;13;4000;1.730412105
Minas Gerais;Homem;47;Parda;13;2000;1.646733345
Minas Gerais;Homem;46;Branca;13;1100;1.821479335
Minas Gerais;Mulher;33;Parda;9;880;1.646073445
Minas Gerais;Mulher;44;Branca;12;1000;1.679078084
Minas Gerais;Homem;32;Parda;12;2200;1.783271293
Minas Gerais;Homem;51;Branca;12;2000;1.705881464
Minas Gerais;Homem;54;Parda;1;2364;1.617467347
Minas Gerais;Homem;62;Parda;9;1300;1.708476151
Minas Gerais;Mulher;22;Parda;9;788;1.594326816
Minas Gerais;Homem;34;Parda;1;4000;1.664628518
Minas Gerais;Mulher;47;Branca;12;1000;1.673620264
Minas Gerais;Homem;51;Branca;12;1576;1.646757676
Minas Gerais;Homem;51;Preta;5;2000;1.807348598
Minas Gerais;Mulher;54;Branca;12;1200;1.641486352
Minas Gerais;Homem;43;Parda;15;2000;1.703130502
Minas Gerais;Homem;34;Parda;13;3000;1.657899591
Minas Gerais;Homem;46;Branca;12;3500;1.55991812
Minas Gerais;Homem;27;Parda;12;2500;1.751508454
